12640,Harry Potter,how are you?
12641,Griphook,alive.
12642,Harry Potter,you probably don't remember --
12643,Harry Potter,yes.
12644,Griphook,and brought me here.
12645,Griphook,you are a very unusual wizard.
12646,Harry Potter,why did you leave gringotts?
12647,Griphook,soon the death eaters will control it.
12648,Griphook,that was unacceptable to me.
12649,Ron Weasley,then you're on our side.
12650,Griphook,this is a wizard's war.
12651,Griphook,i take no side.
12652,Griphook,it is impossible.
12653,Harry Potter,alone yes.
12654,Harry Potter,with you no.
12655,Griphook,how did you come by this sword?
12656,Harry Potter,it's complicated.
12657,Harry Potter,why did bellatrix lestrange think it should be in her vault at gringotts?
12658,Griphook,it's complicated.
12659,Harry Potter,the sword presented itself to us in a moment of need.
12660,Harry Potter,we didn't steal it.
12661,Griphook,there is a sword in madam lestrange's vault identical to this one but it is a fake.
12662,Griphook,it was placed there this past summer.
12663,Harry Potter,and she never suspected?
12664,Griphook,the replica is very convincing.
12665,Griphook,only a goblin would recognize that this is the true sword of gryffindor.
12666,Ron Weasley,who put it there?
12667,Ron Weasley,the fake.
12668,Griphook,it was not my place to ask nor did i desire to.
12669,Griphook,there are more than a few curious things in the vaults at gringotts.
12670,Harry Potter,and in madam lestrange's vault as well?
12671,Griphook,perhaps.
12672,Griphook,i have no interest in gold.
12673,Harry Potter,then what?
12674,Harry Potter,the goblin twists the curl at his chin... then his eyes
12675,Griphook,that is my price.
12676,Griphook,i have your word harry potter that you will give me the sword of gryffindor if i help you?
12677,Hermione Granger,harry are you thinking there's a horcrux in bellatrix's vault?
12678,Harry Potter,she was terrified when she thought we'd been in there.
12679,Harry Potter,she kept asking you what else we'd taken.
12680,Harry Potter,i'd bet anything there's a horcrux there.
12681,Harry Potter,if we find it we can kill it.
12682,Harry Potter,and if we kill it we're one step closer to killing him.
12683,Ron Weasley,and if we find one?
12684,Ron Weasley,how're we supposed to destroy it if we've given griphook the sword?
12685,Harry Potter,i'm still working on that part.
12686,Fleur Delacour,he's too weak.
12687,Garrick Ollivander,forgive me if i don't get up.
12688,Harry Potter,mr. ollivander i need to ask you a few questions.
12689,Garrick Ollivander,anything m'boy anything.
12690,Harry Potter,can you identify these sir?
12691,Garrick Ollivander,walnut and dragon heartstring.
12692,Garrick Ollivander,twelve and three quarter inches.
12693,Garrick Ollivander,unyielding.
12694,Garrick Ollivander,this belongs to bellatrix lestrange.
12695,Harry Potter,and this?
12696,Garrick Ollivander,hawthorn.
12697,Garrick Ollivander,unicorn hair.
12698,Garrick Ollivander,ten inches.
12699,Garrick Ollivander,reasonably pliant.
12700,Garrick Ollivander,this was the wand of draco malfoy.
12701,Harry Potter,was?
12702,Harry Potter,isn't it still?
12703,Garrick Ollivander,perhaps not -- if you won it from him.
12704,Garrick Ollivander,i sense its allegiance has changed.
12705,Garrick Ollivander,the wand chooses the wizard mr. potter.
12706,Garrick Ollivander,that much has always been clear to those of us who have studied wandlore.
12707,Harry Potter,what do you know about the deathly hallows sir?
12708,Garrick Ollivander,there are rumored to be three: the elder wand the resurrection stone and the invisibility cloak.
12709,Garrick Ollivander,it is said that to possess them all is to make oneself the master of death.
12710,Garrick Ollivander,but few truly believe such objects exist --
12711,Harry Potter,but you sir?
12712,Harry Potter,do you believe they exist?
12713,Harry Potter,you're lying.
12714,Harry Potter,you know one exists and you told him about it.
12715,Harry Potter,you told him about the elder wand and where to go looking for it.
12716,Garrick Ollivander,he tortured me!
12717,Garrick Ollivander,besides i conveyed only rumors.
12718,Garrick Ollivander,there's no guarantee he will find it --
12719,Harry Potter,he has found it sir.
12720,Harry Potter,that's all sir.
12721,Harry Potter,we'll leave you to get some rest now.
12722,Garrick Ollivander,he's after you mr. potter.
12723,Garrick Ollivander,if it's true what you say that he has the elder wand i'm afraid you really don't stand a chance.
12724,Harry Potter,then i guess i'll just have to kill him before he finds me sir.
12725,Ron Weasley,you're sure it's hers?
12726,Hermione Granger,positive.
12727,Hermione Granger,harry turns to the two wands on the table -- the ones he showed ollivander -- and extends the longest to hermione.
12728,Harry Potter,i reckon you should take this then.
12729,Ron Weasley,you heard ollivander.
12730,Ron Weasley,it's harry's now.
12731,Hermione Granger,but i hate that thing -- that's the wand that killed sirius!
12732,Hermione Granger,how can i hold it and not feel...
12733,Harry Potter,if i can hold it you can.
12734,Ron Weasley,how will we know what it is when we get in there?
12735,Ron Weasley,after all a horcrux can be anything.
12736,Harry Potter,i'll know.
12737,Harry Potter,i can't explain.
12738,Harry Potter,it's like...
12739,Ron Weasley,that's a bit scary.
12740,Hermione Granger,it is harry.
12741,Hermione Granger,did dumbledore ever say anything to you something that might explain why --
12742,Harry Potter,no.
12743,Harry Potter,i just know.
12744,Harry Potter,when one's near.
12745,Fleur Delacour,this is the closest i could find to what you described hermione.
12746,Hermione Granger,it's perfect.
12747,Hermione Granger,thank you fleur.
12748,Bill Weasley,you're leaving aren't you.
12749,Harry Potter,in the morning.
12750,Bill Weasley,and griphook?
12751,Harry Potter,he'll be leaving too.
12752,Bill Weasley,listen i don't know what you're up to but i know goblins.
12753,Bill Weasley,if you've struck any kind of bargain with griphook you must be exceptionally careful to live up to it.
12754,Bill Weasley,if you don't... he won't be forgiving.
12755,Luna Lovegood,the sky has lost a star.
12756,Luna Lovegood,my father used to say that when a child died.
12757,Luna Lovegood,she looks up smiles.
12758,Harry Potter,yeah.
12759,Harry Potter,funny.
12760,Harry Potter,listen luna about your father i don't want you to think i --
12761,Luna Lovegood,i know you understand why my father did what he did harry.
12762,Luna Lovegood,that's why we don't need to talk about it.
12763,Harry Potter,hogwarts?
12764,Harry Potter,it's not the place you left you
12765,Luna Lovegood,neither am i.
12766,Ron Weasley,always good value.
12767,Ron Weasley,i'll miss her.
12768,Ron Weasley,what d'you think?
12769,Harry Potter,wouldn't know you if i didn't know you.
12770,Ron Weasley,you want to tell me what that is?
12771,Harry Potter,sirius gave it to me.
12772,Harry Potter,he had a matching piece.
12773,Harry Potter,he said if i ever needed him all i had to do was look into it.
12774,Ron Weasley,you mean he could see you?
12775,Harry Potter,something like that.
12776,Harry Potter,i don't know.
12777,Harry Potter,he died before i ever got to use it.
12778,Harry Potter,the thing is...
12779,Ron Weasley,go on.
12780,Harry Potter,you'll think i'm mental but more than once when i've looked into it -- i think i've seen dumbledore.
12781,Ron Weasley,bloody hell... that's a sight.
12782,Bellatrix Lestrange,well how do i look?
12783,Ron Weasley,hideous.
12784,Bellatrix Lestrange,oh dear i missed a spot didn't i?
12785,Bellatrix Lestrange,hold still...
12786,Ron Weasley,couldn't do anything about that bit in the back that's always flipping up could you?
12787,Ron Weasley,dead annoying --
12788,Ron Weasley,never mind.
12789,Ron Weasley,i'm good.
12790,Ron Weasley,that is you in there isn't it?
12791,Harry Potter,you can give that to hermione to hold all right griphook?
12792,Goblin,madam lestrange.
12793,Griphook,good morning?
12794,Griphook,good morning?
12795,Griphook,you're bellatrix lestrange not some dewy-eyed schoolgirl!
12796,Ron Weasley,hey.
12797,Ron Weasley,easy.
12798,Griphook,she gives us away and we might as well use that sword to slit our own throats.
12799,Griphook,understand?
12800,Hermione Granger,he's right.
12801,Hermione Granger,i was being stupid.
12802,Harry Potter,c'mon.
12803,Harry Potter,let's do it.
12804,Goblin,identification.
12805,Bellatrix Lestrange,i wish to enter my vault.
12806,Goblin,i see.
12807,Goblin,very well.
12808,Goblin,excuse me won't you?
12809,Bellatrix Lestrange,i don't like to be kept waiting.
12810,Goblin,next.
12811,Bellatrix Lestrange,he's with me.
12812,Griphook,they know!
12813,Ron Weasley,what do you mean?
12814,Griphook,they know she's an imposter!
12815,Griphook,they've been warned!
12816,Bogrod,madam lestrange.
12817,Bogrod,would you mind presenting your wand?
12818,Bellatrix Lestrange,and why should i do that?
12819,Ron Weasley,harry what do we do?
12820,Ron Weasley,harry...?
12821,Bogrod,it's the bank's policy.
12822,Bogrod,i'm sure you understand given the current climate --
12823,Bellatrix Lestrange,no i most certainly do not understand --
12824,Bogrod,i'm afraid i must insist.
12825,Harry Potter,imperio.
12826,Bogrod,very well madam lestrange.
12827,Bogrod,if you will follow me.
12828,Goblin,but... bogrod there have been special instructions regarding the lestrange vault.
12829,Bogrod,i'm fully aware of that.
12830,Bogrod,i'm also aware the lestranges are one of our oldest and most respected families.
12831,Goblin,yes sir but our instructions are very specific --
12832,Bogrod,let me be specific with you ricbert.
12833,Bogrod,i've run this bank for forty-five years long before anyone had even heard of a death eater.
12834,Bogrod,the day may come that they feel they can run this place better than me but that day has not yet arrived.
12835,Bogrod,am i understood!
12836,Bogrod,madam if you will i will escort you myself.
12837,Harry Potter,how long before they come after us?
12838,Ron Weasley,what's that?
12839,Ron Weasley,up ahead.
12840,Griphook,i should have known --
12841,Harry Potter,what is that griphook?
12842,Harry Potter,griphook!
12843,Harry Potter,what is that!
12844,Harry Potter,well done.
12845,Harry Potter,hey.
12846,Griphook,the thief's downfall.
12847,Griphook,washes away all enchantments.
12848,Griphook,can be deadly.
12849,Ron Weasley,you don't say.
12850,Ron Weasley,just out of interest... is there any other way out of here?
12851,Griphook,no.
12852,Bogrod,what the devil are you all doing down here!
12853,Griphook,we need him!
12854,Bogrod,is this your doing griphook?
12855,Bogrod,you have no rights here anymore.
12856,Bogrod,when you gave up your keys you --
12857,Ron Weasley,imperio!
12858,Griphook,well done.
12859,Ron Weasley,no.
12860,Ron Weasley,it's not possible...
12861,Ron Weasley,bloody hell.
12862,Ron Weasley,that's a welsh green.
12863,Hermione Granger,it looks like it's been down here forever.
12864,Griphook,go on.
12865,Ron Weasley,it's been trained to expect pain when it hears the noise.
12866,Hermione Granger,that's barbaric.
12867,Hermione Granger,i...
12868,Griphook,we'll only have a few seconds.
12869,Griphook,in other words... they'll be no do-
12870,Griphook,ready bogrod?
12871,Bogrod,hm?
12872,Bogrod,oh.
12873,Bogrod,yes.
12874,Bogrod,of course.
12875,Harry Potter,lumos !
12876,Ron Weasley,lumos !
12877,Hermione Granger,lumos !
12878,Ron Weasley,blimey...
12879,Hermione Granger,look.
12880,Hermione Granger,no wonder bellatrix thought it was real.
12881,Ron Weasley,is it here harry?
12882,Ron Weasley,can you feel anything?
12883,Hermione Granger,it's hot!
12884,Hermione Granger,all eyes turn to the bowl wobbling madly on the floor when... it splits apart and begins to multiply.
12885,Hermione Granger,ron your foot!
12886,Griphook,we'll be crushed!
12887,Griphook,hurry!
12888,Harry Potter,that's it.
12889,Harry Potter,up there.
12890,Hermione Granger,how're we going to reach it?
12891,Harry Potter,give me the sword!
12892,Harry Potter,the real one.
12893,Ron Weasley,keep going!
12894,Hermione Granger,harry!
12895,Hermione Granger,behind you!
12896,Ron Weasley,the cup!
12897,Hermione Granger,in here!
12898,Harry Potter,we have a deal griphook.
12899,Griphook,i said i'd get you in.
12900,Griphook,i never said anything about getting you out.
12901,Harry Potter,griphook!
12902,Harry Potter,griphook!
12903,Griphook,thieves!
12904,Griphook,help!
12905,Griphook,thieves!
12906,Ron Weasley,foul little git.
12907,Ron Weasley,least we've got bogrod.
12908,Ron Weasley,that's unfortunate.
12909,Hermione Granger,we can't just stand here!
12910,Hermione Granger,who's got an idea?
12911,Ron Weasley,you're asking us?
12912,Ron Weasley,you're the brilliant one.
12913,Hermione Granger,i've got something.
12914,Hermione Granger,but it's mad.
12915,Hermione Granger,relashio!
12916,Ron Weasley,that's your idea?
12917,Harry Potter,come on!
12918,Hermione Granger,it doesn't realize it's free!
12919,Ron Weasley,that was brilliant!
12920,Ron Weasley,brilliant!
12921,Ron Weasley,bloody hell.
12922,Harry Potter,we're dropping!
12923,Ron Weasley,i say we jump!
12924,Hermione Granger,when?
12925,Voldemort,the boy has discovered our secret nagini.
12926,Voldemort,we must find out just how much he knows.
12927,Voldemort,we must return to our hiding places and see if the others are safe.
12928,Harry Potter,he knows.
12929,Hermione Granger,how is it you --
12930,Harry Potter,i saw him.
12931,Hermione Granger,you let him in!
12932,Hermione Granger,harry you can't --
12933,Harry Potter,i can't always help it hermione!
12934,Ron Weasley,never mind!
12935,Ron Weasley,what did you see?
12936,Harry Potter,he's angry.
12937,Harry Potter,but he's scared too.
12938,Harry Potter,he's going to make sure the other horcruxes are safe.
12939,Ron Weasley,what happens when he finds out four are gone?
12940,Harry Potter,i reckon he'll do anything to stop us from finding the rest.
12941,Harry Potter,there's more: one of them's at hogwarts.
12942,Hermione Granger,what?
12943,Ron Weasley,what?
12944,Hermione Granger,you saw it?
12945,Hermione Granger,tonight?
12946,Hermione Granger,but we have to plan.
12947,Hermione Granger,we have to figure out what --
12948,Harry Potter,honestly hermione when have any of our plans actually worked?
12949,Harry Potter,we plan we get there and all hell breaks loose.
12950,Ron Weasley,'fraid he's right.
12951,Ron Weasley,one problem: snape's headmaster now.
12952,Ron Weasley,we can't just walk in the front door.
12953,Harry Potter,we'll go to hogsmeade.
12954,Harry Potter,to honeydukes.
12955,Harry Potter,take the secret passage in the cellar.
12956,Harry Potter,there's something wrong with him.
12957,Harry Potter,in the past i could always follow his thoughts.
12958,Harry Potter,now everything feels disconnected.
12959,Ron Weasley,maybe it's because of the horcruxes.
12960,Ron Weasley,maybe he's growing weaker.
12961,Ron Weasley,maybe he's dying.
12962,Harry Potter,no.
12963,Harry Potter,it's more like he's wounded.
12964,Harry Potter,if anything he feels more
12965,Hermione Granger,they were ready for us.
12966,Death Eater,we know you're here potter.
12967,Death Eater,there's no getting away.
12968,Death Eater,perhaps you need some convincing.
12969,Ron Weasley,what's he mean by that?
12970,Hermione Granger,no you'll give us away.
12971,Harry Potter,expecto patronum!
12972,Aberforth Dumbledore,in here potter.
12973,Ron Weasley,did you get a look at him!
12974,Ron Weasley,fora second i thought it was --
12975,Hermione Granger,i know.
12976,Hermione Granger,harry!
12977,Hermione Granger,i can see you!
12978,Hermione Granger,in here!
12979,Aberforth Dumbledore,you bloody fools!
12980,Aberforth Dumbledore,what were you thinking coming here?
12981,Aberforth Dumbledore,do you have any idea how dangerous it is --
12982,Harry Potter,you're aberforth.
12983,Harry Potter,dumbledore's brother.
12984,Harry Potter,it's you i've been seeing -- here.
12985,Harry Potter,it's
12986,Aberforth Dumbledore,where've you left him?
12987,Harry Potter,he's dead.
12988,Aberforth Dumbledore,sorry to hear it.
12989,Aberforth Dumbledore,i liked that elf.
12990,Aberforth Dumbledore,mundungus fletcher 'bout a year ago.
12991,Harry Potter,dung had no right selling you that.
12992,Harry Potter,it belonged to --
12993,Aberforth Dumbledore,sirius.
12994,Aberforth Dumbledore,albus told me.
12995,Aberforth Dumbledore,he also told me that you'd likely be hacked off if you ever found out i had it.
12996,Aberforth Dumbledore,but ask yourself where you'd be if i didn't.
12997,Aberforth Dumbledore,right then.
12998,Aberforth Dumbledore,reckon you're hungry.
12999,Aberforth Dumbledore,let's get you fed then think of the best way to get you out of here.
13000,Hermione Granger,do you hear much from the others?
13001,Hermione Granger,from the order?
13002,Aberforth Dumbledore,the order is finished.
13003,Aberforth Dumbledore,you-know- who's won.
13004,Aberforth Dumbledore,anyone who says otherwise is kidding themselves.
13005,Harry Potter,we need to get into hogwarts.
13006,Harry Potter,dumbledore gave us a job to do.
13007,Aberforth Dumbledore,did he now?
13008,Aberforth Dumbledore,nice job?
13009,Aberforth Dumbledore,easy?
13010,Harry Potter,we've been hunting horcruxes.
13011,Harry Potter,we think the last one's in the school.
13012,Harry Potter,but we'll need your help getting in.
13013,Harry Potter,if we can find it and kill it then we kill him and then we can end this war once and for all.
13014,Harry Potter,we need to get into hogwarts tonight.
13015,Aberforth Dumbledore,it's not a job my brother's given you it's a suicide mission.
13016,Aberforth Dumbledore,do yourself a favor boy.
13017,Aberforth Dumbledore,go home.
13018,Aberforth Dumbledore,live a little longer.
13019,Harry Potter,dumbledore trusted me to see this through.
13020,Harry Potter,why should he...
13021,Aberforth Dumbledore,keep secrets?
13022,Aberforth Dumbledore,you tell me.
13023,Harry Potter,i only care about the dumbledore i knew.
13024,Harry Potter,i trusted him.
13025,Aberforth Dumbledore,did you now?
13026,Aberforth Dumbledore,and why is that?
13027,Harry Potter,i had no reason not to —-
13028,Aberforth Dumbledore,that's a boy's answer.
13029,Aberforth Dumbledore,a boy who goes chasing horcruxes on the word of a man who won't even tell him where to start.
13030,Aberforth Dumbledore,you're lying.
13031,Aberforth Dumbledore,not just to me which doesn't matter but to yourself as well.
13032,Aberforth Dumbledore,that's what a fool does.
13033,Harry Potter,you're drunk.
13034,Aberforth Dumbledore,you don't strike me as a fool mr. potter.
13035,Aberforth Dumbledore,so i'll ask you again.
13036,Aberforth Dumbledore,there must be a reason.
13037,Aberforth Dumbledore,why do you trust anything my brother ever said to you?
13038,Aberforth Dumbledore,why?
13039,Aberforth Dumbledore,you know what to do...
13040,Harry Potter,where've you sent her?
13041,Aberforth Dumbledore,you'll see soon enough.
13042,Hermione Granger,that's ariana isn't it?
13043,Hermione Granger,your sister.
13044,Hermione Granger,she's beautiful.
13045,Aberforth Dumbledore,she'll always be beautiful.
13046,Hermione Granger,she died very young didn't she.
13047,Aberforth Dumbledore,my brother sacrificed many things mr. potter in his journey to find power including her.
13048,Aberforth Dumbledore,she was devoted to him -- he gave her everything but time.
13049,Hermione Granger,mr. dumbledore... thank you.
13050,Hermione Granger,did save our lives twice.
13051,Hermione Granger,kept an eye on us in that mirror.
13052,Hermione Granger,that doesn't seem like someone who's given up does it?
13053,Hermione Granger,she's coming back!
13054,Hermione Granger,and she's got someone with her!
13055,Ron Weasley,who's that with her?
13056,Ron Weasley,bloody hell...
13057,Neville Longbottom,i knew you'd come!
13058,Neville Longbottom,i told them alii!
13059,Neville Longbottom,harry potter would never abandon hogwarts!
13060,Harry Potter,neville you look...
13061,Neville Longbottom,like hell?
13062,Neville Longbottom,i reckon.
13063,Neville Longbottom,this is nothing.
13064,Neville Longbottom,seamus is worse.
13065,Neville Longbottom,you'll see.
13066,Neville Longbottom,hermione!
13067,Neville Longbottom,ron!
13068,Neville Longbottom,hey ab.
13069,Neville Longbottom,there might be a couple more people on the way.
13070,Neville Longbottom,well?
13071,Neville Longbottom,ready?
13072,Ron Weasley,i don't remember this being on the marauder's map.
13073,Neville Longbottom,that's because it never existed till now.
13074,Neville Longbottom,the seven secret passages were sealed off before the start of the year.
13075,Neville Longbottom,this is the only way in or out now.
13076,Neville Longbottom,the grounds are crawling with death eaters and dementors.
13077,Hermione Granger,how bad is it neville?
13078,Hermione Granger,with snape as headmaster.
13079,Neville Longbottom,hardly ever see him.
13080,Neville Longbottom,it's the carrows you have to watch out for.
13081,Harry Potter,the carrows?
13082,Neville Longbottom,brother and sister.
13083,Neville Longbottom,they're in charge of discipline.
13084,Neville Longbottom,like punishment the carrows.
13085,Hermione Granger,they did that to you?
13086,Hermione Granger,but why?
13087,Neville Longbottom,today's dark arts lesson had us practicing the cruciatus curse.
13088,Neville Longbottom,on first years.
13089,Neville Longbottom,i refused.
13090,Neville Longbottom,hogwarts has changed.
13091,Neville Longbottom,aw c'mon.
13092,Neville Longbottom,don't be grim.
13093,Neville Longbottom,we're all used to it by now.
13094,Neville Longbottom,and the thing is it helps when people stand up gives everyone hope.
13095,Neville Longbottom,i used to notice that when you did it harry.
13096,Neville Longbottom,c'mon we're almost there.
13097,Neville Longbottom,let's have a bit of fun shall we?
13098,Neville Longbottom,hey!
13099,Neville Longbottom,listen up you lot!
13100,Neville Longbottom,i've brought you a surprise!
13101,Seamus Finnigan,blimey.
13102,Neville Longbottom,get the word out to remus and the others that harry's back.
13103,Nigel Wolpert,river da calling.
13104,Nigel Wolpert,do you read?
13105,Nigel Wolpert,we have a new weather report: lightning has struck.
13106,Nigel Wolpert,i repeat lightning has struck...
13107,Neville Longbottom,okay okay!
13108,Neville Longbottom,stand down!
13109,Neville Longbottom,llet's not kill them before you-know-who gets the chance!
13110,Harry Potter,okay.
13111,Harry Potter,there's something we need to find something hidden here in the castle.
13112,Harry Potter,it could help us defeat you-know-who.
13113,Neville Longbottom,what is it?
13114,Harry Potter,we don't know.
13115,Dean Thomas,where is it?
13116,Harry Potter,i realize it's not much to go on.
13117,Seamus Finnigan,that's nothing to go on.
13118,Harry Potter,i think it might have something to do with ravenclaw.
13119,Harry Potter,it would be small easy to conceal valuable.
13120,Harry Potter,any ideas?
13121,Luna Lovegood,well there's rowena ravenclaw's lost diadem.
13122,Luna Lovegood,the lost diadem of ravenclaw?
13123,Luna Lovegood,hasn't anyone ever heard of it?
13124,Luna Lovegood,it's quite famous.
13125,Cho Chang,yes but luna it's lost.
13126,Cho Chang,for centuries now.
13127,Cho Chang,there's not a person alive today who's seen it.
13128,Ron Weasley,excuse me.
13129,Ron Weasley,but would someone tell me: what's a bloody diadem?
13130,Cho Chang,it's a kind of crown.
13131,Cho Chang,you know like a tiara.
13132,Cho Chang,ravenclaw's was rumored to have magical properties to enhance the wisdom of the wearer.
13133,Ginny Weasley,harry.
13134,Harry Potter,hey there.
13135,Harry Potter,ron smiles about to speak then notices ginny's eyes have not left harry.
13136,Harry Potter,he frowns speaks to hermione.
13137,Ron Weasley,six months she hasn't seen me and it's like i'm frankie first year.
13138,Ron Weasley,i mean i'm only her brother.
13139,Seamus Finnigan,got loads of those though doesn't she?
13140,Seamus Finnigan,there's only one harry.
13141,Ron Weasley,shut up seamus.
13142,Neville Longbottom,what is it ginny?
13143,Ginny Weasley,snape knows.
13144,Ginny Weasley,he knows that harry was spotted in hogsmeade.
13145,Alecto Carrow,put a smile on miss reynolds.
13146,Alecto Carrow,wouldn't want me to have to pay a visit to daddy again would you?
13147,Severus Snape,many of you are surely wondering why i have summoned you here at this hour.
13148,Severus Snape,it has come to my attention that earlier this evening... harry potter was sighted in hogsmeade.
13149,Severus Snape,i mention this in the hopes that truth will not be supplanted by
13150,Severus Snape,for myself and a few select members of the staff this comes as little surprise.
13151,Severus Snape,we have for some time considered mr. potter's return to hogwarts to be not only possible but inevitable.
13152,Severus Snape,consequently in the past several months and under my specific direction exhaustive defensive strategies have been employed to defeat any attempt mr. potter might make to breach these walls.
13153,Severus Snape,but know this.
13154,Severus Snape,should anyone -- student or staff -- attempt to aid mr. potter that person will be punished in a manner consistent with the severity of their transgression.
13155,Severus Snape,rest assured: so long as i am headmaster at hogwarts harry potter will never again step foot in this castle.
13156,Severus Snape,now then.
13157,Severus Snape,if anyone here has knowledge of mr. potter's movements this evening... i invite them to step forward now.
13158,Harry Potter,i think i can help you out with that... -.. harry appears.
13159,Harry Potter,and i'm afraid it's rather extensive.
13160,Harry Potter,how dare you stand where he stood.
13161,Harry Potter,tell them how it was that night.
13162,Harry Potter,tell then how you looked him in the eye a man who trusted you... and killed him.
13163,Harry Potter,tell them!
13164,Harry Potter,i'm a gryffindor.
13165,Voldemort,i know that many of you will want to fight.
13166,Voldemort,some of you may even think this wise.
13167,Voldemort,but this is foily.
13168,Voldemort,i wish you no harm.
13169,Voldemort,ti have great respect for the students of hogwarts.
13170,Voldemort,i was once one myself after all.
13171,Voldemort,i ask for but one thing and if granted no magical blood shail be spiit...
13172,Voldemort,give me harry potter.
13173,Voldemort,do this and none shall be harmed.
13174,Voldemort,give me harry potter and i shail leave hogwarts untouched.
13175,Voldemort,give me harry potter and you will be rewarded.
13176,Pansy Parkinson,but he's there!
13177,Pansy Parkinson,potter's there!
13178,Pansy Parkinson,someone grab him!
13179,Argus Filch,students out of bed!
13180,Argus Filch,students in the corridors!
13181,Argus Filch,oh.
13182,Argus Filch,sorry mum.
13183,Argus Filch,right away.
13184,Harry Potter,time.
13185,Harry Potter,as much as you can give me.
13186,Harry Potter,is that possible professor?
13187,Harry Potter,i think you're right.
13188,Harry Potter,you too professor.
13189,Neville Longbottom,let me get this straight professor.
13190,Neville Longbottom,you're giving us permission to do this?
13191,Neville Longbottom,to blow it up.
13192,Neville Longbottom,boom.
13193,Neville Longbottom,wicked.
13194,Seamus Finnigan,i can bring 'er down.
13195,Filius Flitwick,you realize of course that nothing we do will be able to keep out you-know-who indefinitely.
13196,Pomona Sprout,that doesn't mean we can't hold him up.
13197,Professors,protego maxima... finato duri... repello inimicum...
13198,Ron Weasley,harry hermione and i have been thinking.
13199,Ron Weasley,it doesn't really matter if we find the horcrux.
13200,Hermione Granger,unless we can destroy it.
13201,Ron Weasley,so we were thinking --
13202,Hermione Granger,you were thinking.
13203,Hermione Granger,it's ron's idea.
13204,Hermione Granger,and it's brilliant.
13205,Ron Weasley,you destroyed tom riddle's diary with a basilisk fang right?
13206,Ron Weasley,well we know where we might find one don't we?
13207,Harry Potter,okay.
13208,Harry Potter,but take this.
13209,Harry Potter,that way you can find me when you get back.
13210,Hermione Granger,where are you going?
13211,Harry Potter,ravenclaw common room.
13212,Harry Potter,got to start somewhere.
13213,Harry Potter,hermione nods slips the map in her beaded bag and she and ron head off.
13214,Harry Potter,just before they turn the corner ron looks back holds harry's glance briefly... and then is
13215,Luna Lovegood,harry!
13216,Luna Lovegood,wait!
13217,Luna Lovegood,i need to talk to
13218,Harry Potter,i'm a bit preoccupied right now luna.
13219,Harry Potter,we'll talk later luna.
13220,Luna Lovegood,harry --
13221,Harry Potter,later.
13222,Luna Lovegood,don't you remember what cho said about rowena ravenclaw's diadem: 'there's not a person alive who's seen it.'
13223,Luna Lovegood,it's obvious isn't it?
13224,Luna Lovegood,we have to talk to someone who's dead.
13225,Luna Lovegood,he's very impressive isn't he?
13226,Voldemort,they never learn.
13227,Voldemort,such a pity.
13228,Voldemort,begin.
13229,Pius Thicknesse,but my lord shouldn't we wait --
13230,Fred Weasley,nice night for it!
13231,Harry Potter,okay luna.
13232,Harry Potter,who've you got in mind?
13233,Seamus Finnigan,that's it.
13234,Seamus Finnigan,i want a charge on each and every joist.
13235,Neville Longbottom,you do know what you're doing don't you seamus?
13236,Neville Longbottom,blimey.
13237,Neville Longbottom,not good.
13238,Luna Lovegood,if you're to find her you'll find her down there.
13239,Luna Lovegood,no.
13240,Luna Lovegood,i think it best if you two talk alone.
13241,Luna Lovegood,she's very shy.
13242,Kingsley Shacklebolt,tell professor mcgonagall remus and i will handle this side of the castle.
13243,Dean Thomas,yes sir.
13244,Kingsley Shacklebolt,dean!
13245,Remus Lupin,it's the quality of one's conviction that determines success not the number of one's followers.
13246,Kingsley Shacklebolt,who said that?
13247,Remus Lupin,me.
13248,Remus Lupin,speaking of quality.
13249,Remus Lupin,you shouldn't have.
13250,Remus Lupin,it's teddy who needs you.
13251,Nymphadora Tonks,he'll sleep 'til dawn and snore like his father.
13252,Nymphadora Tonks,it's you who needs me tonight.
13253,Harry Potter,it's you...
13254,Neville Longbottom,ha!
13255,Neville Longbottom,dal
13256,Neville Longbottom,yeah!
13257,Neville Longbottom,you and whose army!
13258,Seamus Finnigan,woah!
13259,Seamus Finnigan,easy up there!
13260,Neville Longbottom,sorry.
13261,Ron Weasley,harry talks in his sleep.
13262,Ron Weasley,haven't you noticed?
13263,Hermione Granger,no.
13264,Hermione Granger,of course not.
13265,Ron Weasley,i've never got this far before.
13266,Hermione Granger,i'm scared.
13267,Ron Weasley,me too.
13268,Ron Weasley,hermione: i didn't expect it to be like this.
13269,Hermione Granger,not this.
13270,Harry Potter,you're the grey lady the ghost of ravenclaw tower.
13271,Helena Ravenclaw,i do not answer to that name.
13272,Harry Potter,i'm sorry.
13273,Harry Potter,it's helena isn't it?
13274,Harry Potter,helena ravenclaw.
13275,Harry Potter,rowena's daughter.
13276,Harry Potter,luna told me.
13277,Helena Ravenclaw,are you a friend of luna's?
13278,Harry Potter,yes.
13279,Harry Potter,she thought you might be able to help me.
13280,Helena Ravenclaw,you seek my mother's diadem.
13281,Harry Potter,yes!
13282,Harry Potter,that's right --
13283,Helena Ravenclaw,luna is kind.
13284,Helena Ravenclaw,unlike so many of the others but she was wrong.
13285,Helena Ravenclaw,i cannot help you.
13286,Harry Potter,wait!
13287,Harry Potter,please!
13288,Helena Ravenclaw,many have sought my mother's diadem.
